tweet_id,created_at,text,in_response_to_tweet_id
61489,Wed Nov 01 21:15:50 +0000 2017,@sprintcare Been there done that. Soon as I find a deal to buy out my contract I’m taking It.,61490
62659,Wed Nov 01 21:43:55 +0000 2017,@sprintcare But you're not helping with the issue.,62658
62662,Wed Nov 01 21:48:28 +0000 2017,@sprintcare Everything on my phone works fine.  That is except for incoming calls.  I do not get them.,62661
62664,Wed Nov 01 21:51:25 +0000 2017,@sprintcare Why? My wife did almost 30 minutes ago and y'all still have not responded.  Maybe @ATT would like to have my money.,62663
62667,Thu Nov 02 12:06:06 +0000 2017,@sprintcare No DM.  I gave you my zip.  But here it is again 17363 church and hill street.  You only have 1 tower in my area. Shouldn't be that hard.,62666
62671,Thu Nov 02 12:23:35 +0000 2017,@sprintcare Sure would be nice if you and the chat support would be on the same page.  They say there us a tower issue.,62668
62673,Thu Nov 02 12:36:39 +0000 2017,@sprintcare Besides that my wife has sent 3 DMs this morning and you elite staff has yet to respond.  That is for nothing and care.,62672
62674,Thu Nov 02 12:33:19 +0000 2017,@sprintcare Nope.  That was provided last night be me and my wife.  You all have an issue and have no idea how to fix.,62672
62660,Wed Nov 01 21:36:48 +0000 2017,@sprintcare I'm thinking about changing carriers.  Y'all stuff us not working.  Thanks for nothing.,62675
62676,Wed Nov 01 21:34:16 +0000 2017,@sprintcare No DM needed.  Your online peeps just said there is a tower issue after telling me there was none.  I can't handle the lies.,62677
62678,Wed Nov 01 21:28:07 +0000 2017,@sprintcare My owners work phone works just fine.  But that is an @ATT phone.  I guess they know what they are doing.,62679
62680,Wed Nov 01 21:15:36 +0000 2017,@sprintcare This dog doesn't do DMs. Just fix the tower. #ihavepeepstobarkat,62681
62685,Wed Nov 01 21:43:53 +0000 2017,@sprintcare I don't know. I ask your customer service lady the same question 3 times only for her to avoid answering it. Finally got upset being ignored,62684
62689,Wed Nov 01 21:33:41 +0000 2017,@sprintcare too late. I've been in contact with customer service for almost 2 hours now and have gotten no progress. this is a joke.,62688
62692,Wed Nov 01 21:51:58 +0000 2017,@sprintcare I've already DMd and told my story. Been in a chat with a representative that responds once every 20 minutes. Worst customer service Ive had,62691
62694,Wed Nov 01 22:04:05 +0000 2017,@sprintcare i haven't had a response in over 20 minutes and I was asked a simple question. I'm about to quit the chat and switch over to a new carrier,62693
67137,Thu Nov 30 08:58:13 +0000 2017,@sprintcare I don't issues with the phones. Just the service. Why is it so hard to invest on more towers for the Coachella Valley!,67136
67145,Thu Nov 30 08:33:41 +0000 2017,"@sprintcare OMG, now the shipping is pushed back from the 8th being the latest to now shipping on the 15th.🤯",67144
67146,Thu Nov 30 08:30:19 +0000 2017,@sprintcare lol 🤦🏻‍♂️👎🏼,67144
72782,Thu Nov 30 10:39:56 +0000 2017,@sprintcare Thank you!!!,72781
72783,Thu Nov 30 10:32:09 +0000 2017,@sprintcare @115714 Can I connect my sprint iPhone on @126302 ?,72784
74952,Thu Nov 30 10:52:52 +0000 2017,"@sprintcare For 2 days and it's still saying ""searching"" instead of LTE ... can't make calls , receive , or text ... I have business to tend to on this phone and it's holding me back from clients",74951
74953,Thu Nov 30 10:38:45 +0000 2017,@sprintcare No reply,74954
74955,Thu Nov 30 05:35:01 +0000 2017,@sprintcare I DMed,74956
82205,Thu Nov 30 05:53:00 +0000 2017,"@sprintcare @116447 Why is my reception so terrible and San Marcos Texas? It has a major university with 40,000 students",82206
82214,Thu Nov 30 03:59:47 +0000 2017,"@sprintcare I'm good, stop selling this phone you're doing your customers a disservice.",82215
86585,Thu Nov 30 14:25:42 +0000 2017,@sprintcare Since the day I took it out of the box. Lol. I travel for work. With @115725 I had service EVERYWHERE. Ya'lls marketing is a bunch of BS.,86584
86594,Thu Nov 30 18:03:49 +0000 2017,@sprintcare I've already done that...to no avail.,86593
86600,Sun Dec 03 22:29:51 +0000 2017,"@sprintcare @sprintcare @115714 Do you think you’ll ever put in new towers in the coastal NC area, specifically the 28557 zip code?",86598
86601,Fri Dec 01 02:59:05 +0000 2017,@sprintcare I have already done it. It makes no difference.,86598
86599,Fri Dec 01 02:47:08 +0000 2017,@sprintcare Ive already done that. Been by my local Sprint store. There's nothing wrong with my phone. Its the lack of cell towers in my area.,86597
86608,Thu Nov 30 22:45:42 +0000 2017,"@sprintcare Multiple...basically the whole Doral/Medley, Florida area is a dead zone",86607
89362,Thu Nov 23 13:28:17 +0000 2017,@sprintcare no black Friday deal?,89361
90758,Thu Nov 30 14:24:44 +0000 2017,@sprintcare Can someone from Sprint call me? 303 885 1944,90759
90761,Wed Nov 29 12:47:51 +0000 2017,@sprintcare Where do I find the DM?,90762
90767,Thu Nov 30 15:16:06 +0000 2017,"@sprintcare For about three days now, this location (North Fort Hood) sees huge amounts of traffic since it is the sole location for all deploying National Guard members for the entire country. Speeds get very slow during peak hours. And remain slow during low hours.",90766
94247,Thu Nov 30 16:13:39 +0000 2017,@sprintcare PM sent,94246
94250,Thu Nov 30 16:23:45 +0000 2017,"@sprintcare Yup, message sent.",94249
94252,Thu Nov 30 16:03:37 +0000 2017,"@sprintcare No disrespect, but I believe me and my wife have put up with enough from sprint. These issues continue, no matter where you live in the state, and away. And it’s proven to be dangerous on several occasions, Leaving us stranded. We want out. We can’t wait to switch.",94251
94260,Thu Nov 30 16:02:39 +0000 2017,"@sprintcare Appreciate the effort. Yes, plz see if consideration will be extended to us.",94259
94263,Thu Nov 30 16:09:19 +0000 2017,@sprintcare Not asking for anything more than what you are offering new customers - who u hv no relationship with. Consideration is all im asking for.,94262
94264,Thu Nov 30 16:07:56 +0000 2017,@sprintcare fyi -only interested in the $350 off. Had cust svc come back w offers I was not interested. Plz dont waste my time. I expect a good faith effort on this offer,94262
94266,Thu Nov 30 16:13:14 +0000 2017,@sprintcare Ok but plz do not keep me waiting for almost an hour staring at my screen like what happ 2 days ago.,94265
94269,Thu Nov 30 16:20:51 +0000 2017,@sprintcare filled out,94267
94272,Thu Nov 30 16:36:33 +0000 2017,"@sprintcare Yes it is. BUT hv spoken w sales team &amp; I get runaround. EVERYONE says they don't hv authority to approve that &amp; offer to hv supervisor call me back. It is DAY 6!!!! No callback, no answers to anything. So FRUSTRATED!!!",94270
94274,Thu Nov 30 17:08:23 +0000 2017,@sprintcare Ur response speaks volumes. Dk any other biz who wouldn't extend a consideration to a 16yr customer. Ur culture of indifference &amp; disregard for long time customers is appalling. Taking our biz elsewhere.,94273
94261,Thu Nov 30 15:42:07 +0000 2017,@sprintcare Expect same promo offered 2new customers. $350 off iphone 8plus. Would buy (2) Iphone 8plus 256gb. Shady 2deny it to 16yr customer when willing 2abide by lease agreement. If we WERE NOT sprint customers we would hv gotten the deal few days ago when I originally called cust care,94275
94276,Thu Nov 30 15:27:13 +0000 2017,"@sprintcare Doubt it! Tired of wasting my time. FOUR do u hear me FOUR cust svc agents &amp; NO ONE is ""AUTHORIZED"" 2do anything! Connect me w upper mgmt who can! Tired of being shuffled around",94277
94288,Sat Nov 25 20:59:54 +0000 2017,"@sprintcare U missed the point.  My ""special"" offers are higher than those for new service. U've missed the point...where's the love for loyalty?!?!?!",94289
94291,Thu Nov 30 15:37:18 +0000 2017,@sprintcare @116447 But what is Sprint's plan to improve network and coverage? That's what all customers want. Not specifically me. All of US. What is your plan?,94290
94292,Thu Nov 30 15:27:50 +0000 2017,@sprintcare @116447 Try to look up speeds for America. That will be a starting point.,94293
94255,Thu Nov 30 15:41:53 +0000 2017,"@sprintcare I have reached out to your connectivity departments, several times. We have gone through everything, including a visit to a corporate store. No resolution. Your service in Delaware is trash. I always have to resort to my @115725 work phone for coverage. Your network is dangerous",94253
94294,Thu Nov 30 15:25:54 +0000 2017,@sprintcare @116447 I already have a magic box but I can't take it everywhere. I shouldn't have to use one to get those speeds anyways. I've never gotten those fast speeds without one. Why not fix the network instead of talking soccer and politics? 70 dollar stock to 7 bucks. Pshh please.,94293
97102,Thu Nov 30 16:42:06 +0000 2017,"@sprintcare Yes, you’re mobile-website it sucking bad. Idk what’s up with it but I finally got it work despite all the glitches. Such a huge company shouldn’t have these problems with their website. Smh.",97101
97111,Thu Nov 30 16:45:37 +0000 2017,"@sprintcare I live in Pekin Illinois.  It happens all over town.  Currently I am 200 yards away from the Sprint store looking at it's front doors, and I have no service.",97110
97116,Thu Nov 30 18:04:36 +0000 2017,"@sprintcare Only in this area, and the side of Bloomington that starts i39.  At home, and the other side of town data works fine.  Also, for parts it will say 3G, but all data stops.  No apps can pull anything.

Signal strength screenshot from work: https://t.co/DEOiVepv1a",97115
100635,Thu Nov 30 17:23:32 +0000 2017,@sprintcare this morning,100634
100680,Thu Nov 30 17:30:57 +0000 2017,@sprintcare Maybe you should revisit the definition of what it means to be loyal.   It is not something that comes and goes with plans or upgrades....,100679
100684,Thu Nov 30 18:38:19 +0000 2017,"@sprintcare Appreciate that JM,  unfortunately, this 18 year LOYAL customer will be looking for another service provider.",100683
100681,Thu Nov 30 19:30:16 +0000 2017,@sprintcare I know what happened.... I have tried to resolve for the past three months by calling customer care.  I am tired JM so very tired!,100679
100687,Thu Nov 30 19:36:18 +0000 2017,@sprintcare Sent,100686
100690,Thu Nov 30 17:58:29 +0000 2017,@sprintcare Apparently the Sprint Care employees located in Omaha Nebraska on 72nd and Dodge are not up-to-date with the Apple care insurance. Your employees gave me the wrong information and sent me in circles this morning trying to get my iPhone 7 repaired.,100689
100693,Thu Nov 30 18:17:47 +0000 2017,"@sprintcare Unfortunately, no. Thursday mornings are the only times I’m available, due to my busy schedule. Wasted this morning going between the Sprint stores, your insurance department over the phone, and Apple Care. I have to wait til next week Thursday again to get this dealt with.",100692
100696,Thu Nov 30 17:26:17 +0000 2017,@sprintcare I have random businesses auto calling me daily even when I block there number it keeps happening and it’s only getting worse,100695
100699,Thu Nov 30 18:50:48 +0000 2017,@sprintcare Yes,100698
100701,Thu Nov 30 18:43:56 +0000 2017,"@sprintcare No. I was told that I could call at 3 and again at 5 today to see if one became available, and again tomorrow if not.",100700
100705,Thu Nov 30 20:37:48 +0000 2017,@sprintcare That's your attempt at support? Weak.,100704
100708,Thu Nov 30 18:37:07 +0000 2017,@sprintcare If I bring more than 1 than does it multiply?,100707
100711,Thu Nov 30 21:24:26 +0000 2017,@sprintcare Is that anywhere documented in terms and conditions?,100710
100713,Thu Nov 30 21:57:20 +0000 2017,"@sprintcare I don't  see any t&amp;c on the web page you sent.  
Also can this be combined with free 1st year promo?",100712
100715,Fri Dec 01 00:06:23 +0000 2017,"@sprintcare I did see the page but want to confirm, if BYO pixel 2 and get $350/line plus free 1 year service combinable or not?",100714
100717,Sat Dec 02 15:56:40 +0000 2017,"@sprintcare So for referrals,  DO I need to register each line or just one line will give me the total credit? As I am bringing 5 lines.",100716
100725,Thu Nov 30 16:56:54 +0000 2017,"@sprintcare 3 LTE, and many locations. From Georgia to East Tennessee.",100726
100730,Thu Nov 30 17:09:22 +0000 2017,@sprintcare I did,100729
100733,Thu Nov 30 17:27:13 +0000 2017,@sprintcare If you are a phone service it should be available to all phones. It's been going on for to long and very dissatisfying as a customer and being notified that it's offered but not with iPhones I feel ripped off as a paying customer. Money Robbed.,100732
103257,Thu Nov 30 18:15:24 +0000 2017,"@sprintcare Yes, if I bring in more than one pixel 2 , will I get 350 per phone that I bring in to Sprint with a new line?",103256
103260,Thu Nov 30 18:30:28 +0000 2017,@sprintcare And get to confirm again it will be 350 per line if I bring Google pixel 2 in to use with Sprint.?,103259
103262,Thu Nov 30 18:41:54 +0000 2017,"@sprintcare Great , thanks.",103261
103268,Sat Dec 02 11:16:05 +0000 2017,@sprintcare @116447 #stillnoreturncall #noresolution,103265
103288,Fri Dec 01 00:50:46 +0000 2017,"@sprintcare 140 characters doesn’t even allow me to describe the issues I’ve had with sprint recently. For one, my service is roaming in my own home, for two your customer service leaves something to be desired.",103287
103291,Sat Dec 02 03:12:50 +0000 2017,@sprintcare My zip code is 82221.. also it was my understanding that I was on a grandfathered plan that shouldn’t even have roaming..,103290
106630,Thu Nov 30 23:00:51 +0000 2017,@sprintcare @139637 @116447 Loyalty only goes so far!,106629
106641,Thu Nov 30 18:52:49 +0000 2017,@sprintcare @116447 I have DMed you my phone number.,106640
106651,Thu Nov 30 18:39:51 +0000 2017,@sprintcare Already on the phone with you guys and I’m being treated like a human being again. You guys are the best,106650
106654,Fri Dec 01 23:49:41 +0000 2017,@sprintcare You can’t assist sucky service. JS 🤷🏻‍♀️,106653
109616,Thu Nov 23 19:42:51 +0000 2017,"@sprintcare can’t use it anywhere..can’t make any calls, got full bars..power off doesn’t do anything",109617
