tweet_id,customer_message,predicted_intent,similar_customer_message,historical_reply,retrieval_similarity,draft_reply,decision,escalation_reason,reply_score,max_score,reply_quality,quality_reason
695025,@sprintcare We should not have to call to receive a credit you know our situation! Issue a credit to all VI customers! Ppl cannot reach loved ones!,CALLING_ISSUE,@sprintcare No problem I give credit where credit is due!,@680980 Hey! We really appreciate the feedback! Thanks so much! :) -Daulton,0.3257,@680980 Hey! We really appreciate the feedback! Thanks so much! :) -Daulton Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Weak acknowledgement/help
1929325,@sprintcare August,OTHER,@sprintcare Since August 2017. The edge lighting seems to only work when the phone is on. All the settings are correctly set.,@197497 Hi there! How long have you been experiencing this issue? -L.O,0.5256,@197497 Hi there! How long have you been experiencing this issue? -L.O,ESCALATE,Intent could not be confidently classified,1,4,WEAK,Weak acknowledgement/help; Does not request clarification
1292,@sprintcare I've sent several private messages!!! and no one responds!,OTHER,@sprintcare I have sent several private messages and no one is responding as usual,@115712 Please send us a Private Message so that we can further assist you. Just click ‘Message’ at the top of your profile.,0.6059,@115712 Please send us a Private Message so that we can further assist you. Just click ‘Message’ at the top of your profile.,ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Does not request clarification
1604771,@sprintcare This is a big inconveniences. I don't have home internet. I an standing in 30°weather next to a shut coffee shop to get online,MOBILE_DATA_ISSUE,"@sprintcare Storms here, cant open weather radar for over an hour","@347900 Hey what's up! Can you please send me a DM with your nearby street? As you know, a ZIP code is a broad area. -BJ",0.2821,Thanks for reaching out. We'd like to understand the issue better and help with the next steps. Please send us a DM with the relevant details so our support team can assist.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
157223,@sprintcare I did there are no discounts or additional deals in less you add a line. A bunch of crap.,OTHER,@sprintcare Thank you for not answering my question. I have a plan already I just want to add a line how long does it take to add a line,@672851 Thanks for writing to us. We'll be more than glad to assist you with this inf. You have the option of the Bring your own device program to add a new line with a device that doesn't belong to Sprint. For further details click here:https://t.co/fG1QYmkC1c . - FS,0.355,@672851 Thanks for writing to us. We'll be more than glad to assist you with this inf. You have the option of the Bring your own device program to add a new line with a device that doesn't belong to Sprint. For further details click here:https://t.co/fG1QYmkC1c . - FS Please verify the specific account details before sending.,ESCALATE,Intent could not be confidently classified,3,4,GOOD,Meets basic support-reply criteria
1226216,@sprintcare (2) Levittown New York store named Reimo promised that he unlocked the phone so we purchased it. Days later I called @115714 who told me it,CALLING_ISSUE,"@sprintcare Yes also, it says from a store in New York and we live in Kansas ... so...",@349682 Is it that lines and accessories were added to your father's account without authorization? - DW,0.3041,@349682 Is it that lines and accessories were added to your father's account without authorization? - DW Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Weak acknowledgement/help
189132,@sprintcare I DM Message you! please check @sprintcare,DM_OR_FOLLOW_UP,@sprintcare DM where?,@527221 Hello there Grisella! We would be more then happy to help you with your online account. Please DM us so we can assist you today. -Daulton,0.6794,@527221 Hello there Grisella! We would be more then happy to help you with your online account. Please DM us so we can assist you today. -Daulton,AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Meets basic support-reply criteria
1693009,"@sprintcare K-State campus and the whole city. And the city of Wichita. All around, even the downtown area.",OTHER,@sprintcare The state of Missouri.,@149829 We will be glad to review. Please DM the address where you are having problems.,0.5172,@149829 We will be glad to review. Please DM the address where you are having problems.,ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Does not request clarification
916041,@sprintcare Site won’t fully load with some links on page.,WEBSITE_OR_APP,@sprintcare i'm just trying to upgrade my phone but most of the buttons/links on your site are dead,@310776 Hi There! How can we assist you today? -EG,0.2551,Thanks for reaching out. We'd like to understand the issue better and help with the next steps. Please send us a DM with the relevant details so our support team can assist.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
899043,@sprintcare no more private forums! I need you to fix my bill,BILLING_CHARGES,@sprintcare No - nothing private to discuss.  You either fix it for everyone or I'll bring you down.,@734039 Please send us a private message for further assistance. -FG,0.4303,@734039 Please send us a private message for further assistance. -FG Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
944627,@sprintcare @116447 Right now,OTHER,@sprintcare @116447 8018654729,"@134199 Team @116447 was unable to reach you at telephone number ending 5629. However, I look forward to speaking with you to discuss this matter in detail. I will try again shortly.",0.7267,"@134199 Team @116447 was unable to reach you at telephone number ending 5629. However, I look forward to speaking with you to discuss this matter in detail. I will try again shortly.",ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Does not request clarification
57763,"@sprintcare 60020 but it has happened in 60640, 60637, and 32250. I've been on with chat support for over an hour.",CUSTOMER_SERVICE,@sprintcare Sure would be nice if you and the chat support would be on the same page.  They say there us a tower issue.,@130361 Please provide us with the make and model of your device so we can further assist. Resolution Sup SR (3/3),0.3807,@130361 Please provide us with the make and model of your device so we can further assist. Resolution Sup SR (3/3) Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
764473,@sprintcare I’ve tried! I won’t let me change a contact number that’s no longer associated to my account,ACCOUNT_OR_SECURITY,@sprintcare Y’all finessed me and y’all won’t let me upgrade,@473025 Can you inform us on what have you feeling this way? We would love to help.-DD,0.3121,@473025 Can you inform us on what have you feeling this way? We would love to help.-DD Please verify the specific account details before sending.,ESCALATE,Account or security issue requires human review,3,4,GOOD,Missing security guidance
1404486,"@sprintcare @446533 Funny, because I never had to show my level, and I got multiples of the same badge. They never had level 30 badges so they gave me 10s &amp; 20s",OTHER,@sprintcare @116447 Also the improvements have to be at the TMobile Level. Rapid expansion is needed. It shouldn't take 1+yrs to get a permit for site upgrades.,@142071 Team @116447 appreciates your feedback. We are constantly working to improve our network &amp; appreciate your loyalty while we do.,0.3098,@142071 Team @116447 appreciates your feedback. We are constantly working to improve our network &amp; appreciate your loyalty while we do. Please verify the specific account details before sending.,ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Weak acknowledgement/help
1948461,@sprintcare It’s a long story. I’ve repeated it several times. It’s quite frustrating!,OTHER,@sprintcare It is a long story. I am still not satisfied and very upset.,"@197709 Hi there, how can we assist? -CA",0.4694,"@197709 Hi there, how can we assist? -CA Please verify the specific account details before sending.",ESCALATE,Intent could not be confidently classified,3,4,GOOD,Meets basic support-reply criteria
1362085,"@sprintcare After 1 hour &amp; 27 minutes, yes.Do you think it’s necessary to have loyal customers wait that long on a call? Wow good thing I pay for unlmtd",CALLING_ISSUE,@sprintcare About an hour.,@491647 Hey! Could you tell us how long this has been happening? -AL,0.3201,@491647 Hey! Could you tell us how long this has been happening? -AL Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Weak acknowledgement/help
